house,date,aggregate_kwh,mains_daily_kwh,selected_appliances_daily_kwh,estimated_cost_day_aud,rows
18,2014-11-10,5.58,5.58,8.8834,1.67,10787
18,2014-11-11,15.0724,15.0724,16.8483,4.52,12670
18,2014-11-12,13.1478,13.1478,21.8551,3.94,12811
18,2014-12-03,12.4347,12.4347,29.0734,3.73,13635
18,2014-12-04,14.7329,14.7329,37.8348,4.42,14159
18,2014-12-05,6.4096,6.4096,36.6145,1.92,12521
18,2014-12-06,14.1114,14.1114,42.607,4.23,13004
18,2014-12-07,9.375,9.375,27.1263,2.81,9499
18,2014-12-08,6.7928,6.7928,29.0677,2.04,13387
18,2014-12-09,8.5119,8.5119,16.4091,2.55,8996
18,2014-12-10,5.3747,5.3747,12.8476,1.61,10710
18,2014-12-11,10.7592,10.7592,12.6774,3.23,12722
18,2014-12-12,10.381,10.381,21.8674,3.11,12751
18,2015-01-01,13.0163,13.0163,32.7871,3.9,12827
18,2015-01-02,4.7198,4.7198,81.0968,1.42,13023
19,2014-01-04,1.77,1.77,17.1537,0.53,3746
19,2014-01-05,6.8618,6.8618,54.1373,2.06,13807
19,2014-01-06,5.1978,5.1978,73.4748,1.56,13276
19,2014-01-07,4.7776,4.7776,50.885,1.43,11138
19,2014-01-08,4.5898,4.5898,48.8917,1.38,10202
19,2014-01-09,4.7864,4.7864,35.5751,1.44,7624
19,2014-01-10,5.5874,5.5874,47.7604,1.68,10556
19,2014-01-11,8.599,8.599,63.3845,2.58,11942
19,2014-01-12,8.647,8.647,58.7985,2.59,12512
19,2014-02-04,3.7732,3.7732,28.9682,1.13,4751
19,2014-02-05,7.7323,7.7323,77.3195,2.32,13598
19,2014-02-06,7.5221,7.5221,100.7628,2.26,13573
19,2014-02-07,6.0448,6.0448,86.1661,1.81,12043
19,2014-02-08,4.3487,4.3487,44.3529,1.3,7116
19,2014-02-09,5.8981,5.8981,65.2747,1.77,10658
19,2014-02-10,5.3459,5.3459,55.2824,1.6,10701
19,2014-02-11,11.0433,11.0433,56.9041,3.31,12449
19,2014-02-12,7.1199,7.1199,56.8584,2.14,12521
19,2014-03-04,7.3717,7.3717,48.8753,2.21,11802
19,2014-03-05,7.6499,7.6499,60.6898,2.29,13490
19,2014-03-06,9.3307,9.3307,80.047,2.8,13665
19,2014-03-07,5.6895,5.6895,61.8437,1.71,11871
19,2014-03-08,8.2355,8.2355,77.5165,2.47,14020
19,2014-03-09,5.4971,5.4971,69.7566,1.65,10679
19,2014-03-10,7.0495,7.0495,68.372,2.11,10682
19,2014-03-11,7.5422,7.5422,50.8228,2.26,12441
19,2014-03-12,7.1776,7.1776,56.4221,2.15,12518
19,2014-04-04,7.4075,7.4075,63.2083,2.22,12855
19,2014-04-05,9.2548,9.2548,64.4719,2.78,13664
19,2014-04-06,10.6937,10.6937,64.8154,3.21,13650
19,2014-04-07,5.8585,5.8585,52.5092,1.76,12530
19,2014-04-08,7.409,7.409,71.3033,2.22,13799
19,2014-04-09,7.2785,7.2785,71.064,2.18,12371
19,2014-04-10,7.9138,7.9138,43.8274,2.37,9848
19,2014-04-11,7.4202,7.4202,58.1032,2.23,12396
19,2014-04-12,8.5669,8.5669,48.86,2.57,12491
19,2014-05-04,8.1644,8.1644,63.5368,2.45,14343
19,2014-05-05,8.9578,8.9578,97.369,2.69,13345
19,2014-05-06,9.4368,9.4368,96.1101,2.83,13875
19,2014-05-07,4.9938,4.9938,56.2085,1.5,10633
19,2014-05-08,6.3395,6.3395,58.4054,1.9,13863
19,2014-05-09,5.7742,5.7742,84.4197,1.73,13818
19,2014-05-10,5.5351,5.5351,53.1369,1.66,10586
19,2014-05-11,9.5986,9.5986,63.2168,2.88,12429
19,2014-05-12,8.7454,8.7454,71.7532,2.62,12528
19,2014-06-03,4.2974,4.2974,23.6766,1.29,4494
19,2014-06-04,8.8848,8.8848,66.7484,2.67,14156
19,2014-06-05,6.4586,6.4586,68.6559,1.94,13402
19,2014-06-06,10.0689,10.0689,114.5198,3.02,14198
19,2014-06-07,5.6036,5.6036,119.488,1.68,11491
19,2014-06-08,4.0586,4.0586,125.43,1.22,12824
19,2014-06-09,4.3331,4.3331,101.1352,1.3,12291
19,2014-06-10,5.6359,5.6359,70.1072,1.69,10677
19,2014-06-11,7.1441,7.1441,55.8106,2.14,12523
19,2014-06-12,9.4315,9.4315,64.9339,2.83,12522
19,2014-07-03,7.7421,7.7421,80.5055,2.32,13644
19,2014-07-04,7.322,7.322,52.3542,2.2,11951
19,2014-07-05,6.3838,6.3838,55.4496,1.92,13379
19,2014-07-06,10.8201,10.8201,70.2305,3.25,14172
19,2014-07-07,5.3186,5.3186,58.8959,1.6,9432
19,2014-07-08,4.1047,4.1047,92.1838,1.23,12999
19,2014-07-09,1.2605,1.2605,38.4665,0.38,4198
19,2014-07-10,6.0477,6.0477,67.8704,1.81,10697
19,2014-07-11,8.9351,8.9351,59.3911,2.68,12227
19,2014-07-12,10.6326,10.6326,57.5834,3.19,12498
19,2014-08-03,9.6756,9.6756,63.2451,2.9,13900
19,2014-08-04,7.0003,7.0003,51.6403,2.1,10801
19,2014-08-05,6.7422,6.7422,80.0274,2.02,13473
19,2014-08-06,8.9571,8.9571,69.9305,2.69,14160
19,2014-08-07,7.0559,7.0559,75.4591,2.12,13229
19,2014-08-08,4.1301,4.1301,105.7926,1.24,13196
19,2014-08-09,7.6437,7.6437,101.7508,2.29,12306
19,2014-08-10,5.7297,5.7297,66.987,1.72,10596
19,2014-08-11,11.3785,11.3785,64.7943,3.41,12547
19,2014-08-12,8.0826,8.0826,52.6334,2.42,12466
19,2014-09-03,8.8103,8.8103,71.8276,2.64,14341
19,2014-09-04,6.501,6.501,73.7733,1.95,11692
19,2014-09-05,6.5274,6.5274,67.2591,1.96,13347
19,2014-09-06,7.0667,7.0667,60.7326,2.12,13912
19,2014-09-07,5.3983,5.3983,58.5981,1.62,11349
19,2014-09-08,4.0518,4.0518,56.5772,1.22,12872
19,2014-09-09,6.2903,6.2903,70.5352,1.89,13658
19,2014-09-10,6.7866,6.7866,83.2095,2.04,10392
19,2014-09-11,11.7448,11.7448,77.2993,3.52,12545
19,2014-09-12,7.5436,7.5436,53.6037,2.26,12431
19,2014-10-03,7.5985,7.5985,82.1642,2.28,13901
19,2014-10-04,5.8062,5.8062,77.3861,1.74,11329
19,2014-10-05,6.977,6.977,72.3493,2.09,13480
19,2014-10-06,6.1538,6.1538,84.7105,1.85,13771
19,2014-10-07,6.8043,6.8043,44.3246,2.04,11869
19,2014-10-08,4.0757,4.0757,60.3827,1.22,13035
19,2014-10-09,6.8672,6.8672,66.9007,2.06,13433
19,2014-10-10,7.0104,7.0104,50.3824,2.1,10713
19,2014-10-11,3.5083,3.5083,26.8767,1.05,5221
19,2014-10-12,6.7516,6.7516,56.1209,2.03,12477
19,2014-11-03,9.1697,9.1697,132.1941,2.75,13977
19,2014-11-04,8.7756,8.7756,125.3841,2.63,12894
19,2014-11-05,7.1211,7.1211,94.8926,2.14,13386
19,2014-11-06,7.1121,7.1121,62.8843,2.13,13948
19,2014-11-07,5.1477,5.1477,42.5527,1.54,11035
19,2014-11-08,4.2193,4.2193,94.3505,1.27,13701
19,2014-11-09,7.4883,7.4883,75.8781,2.25,13532
19,2014-11-10,8.2539,8.2539,35.9513,2.48,10674
19,2014-11-11,7.7895,7.7895,52.6439,2.34,12547
19,2014-11-12,8.4495,8.4495,68.3497,2.53,12443
19,2014-12-03,7.46,7.46,80.5659,2.24,13203
19,2014-12-04,7.587,7.587,62.0851,2.28,14031
19,2014-12-05,7.9447,7.9447,64.7846,2.38,13632
19,2014-12-06,7.0338,7.0338,68.5007,2.11,14268
19,2014-12-07,6.6383,6.6383,67.6908,1.99,11537
19,2014-12-08,7.476,7.476,100.5153,2.24,14274
19,2014-12-09,8.4591,8.4591,80.3888,2.54,13301
19,2014-12-10,8.2466,8.2466,42.7644,2.47,10544
19,2014-12-11,8.4455,8.4455,58.6649,2.53,12546
19,2014-12-12,7.5684,7.5684,63.2285,2.27,12422
19,2015-01-01,10.077,10.077,44.685,3.02,12539
20,2014-03-20,5.7911,5.7911,19.1808,1.74,7112
20,2014-03-21,12.1305,12.1305,45.7773,3.64,14145
20,2014-03-22,10.4436,10.4436,62.8787,3.13,14175
20,2014-03-23,9.9175,9.9175,78.8964,2.98,13951
20,2014-03-24,11.565,11.565,72.8184,3.47,14144
20,2014-03-25,10.6156,10.6156,44.815,3.18,14187
20,2014-03-26,8.7181,8.7181,47.5052,2.62,14232
20,2014-03-27,9.4871,9.4871,67.3254,2.85,14240
20,2014-03-28,6.9404,6.9404,48.9366,2.08,14155
20,2014-03-29,10.0799,10.0799,75.4751,3.02,14687
20,2014-03-30,12.4142,12.4142,81.0432,3.72,13750
20,2014-03-31,11.9117,11.9117,58.4297,3.57,12966
20,2014-04-01,8.4393,8.4393,27.7162,2.53,13487
20,2014-04-02,7.6863,7.6863,37.2862,2.31,11396
20,2014-04-03,6.6204,6.6204,49.7584,1.99,12665
20,2014-04-04,5.9566,5.9566,42.7467,1.79,13040
20,2014-04-05,8.0188,8.0188,54.6109,2.41,14387
20,2014-04-06,9.1546,9.1546,45.1557,2.75,14361
20,2014-04-07,11.7492,11.7492,41.5359,3.52,12748
20,2014-04-08,7.6294,7.6294,50.0963,2.29,12099
20,2014-04-09,6.7403,6.7403,46.5119,2.02,12174
20,2014-04-10,7.8551,7.8551,51.076,2.36,12087
20,2014-04-11,11.828,11.828,61.1192,3.55,12653
20,2014-04-12,8.3157,8.3157,55.8875,2.49,14185
20,2014-04-13,10.0923,10.0923,57.2869,3.03,14326
20,2014-04-14,12.3842,12.3842,53.8702,3.72,13125
20,2014-04-15,7.2857,7.2857,41.3552,2.19,12327
20,2014-04-16,8.0856,8.0856,43.1547,2.43,12524
20,2014-04-17,6.1746,6.1746,35.2469,1.85,10900
20,2014-04-18,5.7809,5.7809,31.7349,1.73,9511
20,2014-04-19,7.3485,7.3485,45.8408,2.2,9350
20,2014-04-20,6.713,6.713,33.4954,2.01,9314
20,2014-04-21,5.2857,5.2857,35.2762,1.59,9814
20,2014-04-22,10.8414,10.8414,47.081,3.25,11006
20,2014-04-23,7.3217,7.3217,61.5979,2.2,12191
20,2014-04-24,6.197,6.197,68.2412,1.86,11902
20,2014-04-25,10.7987,10.7987,63.724,3.24,12607
20,2014-04-26,5.7148,5.7148,45.4826,1.71,9930
20,2014-04-27,6.0483,6.0483,52.8059,1.81,9488
20,2014-04-28,9.9452,9.9452,53.4024,2.98,12454
20,2014-04-29,7.2125,7.2125,42.6988,2.16,12254
20,2014-04-30,8.3966,8.3966,57.7175,2.52,11579
20,2014-05-01,9.4129,9.4129,62.7696,2.82,11548
20,2014-05-02,4.5125,4.5125,75.9017,1.35,10780
20,2014-05-03,3.3304,3.3304,82.7871,1.0,9370
20,2014-05-04,3.4714,3.4714,96.8016,1.04,9552
20,2014-05-05,3.8081,3.8081,120.1957,1.14,10452
20,2014-05-06,4.5467,4.5467,167.8944,1.36,12344
20,2014-05-07,4.0946,4.0946,168.1051,1.23,11093
20,2014-05-08,4.9682,4.9682,144.901,1.49,10812
20,2014-05-09,10.9486,10.9486,116.6146,3.28,11197
20,2014-05-10,9.254,9.254,102.0384,2.78,10078
20,2014-05-11,5.0357,5.0357,102.5009,1.51,9642
20,2014-05-12,4.832,4.832,113.2372,1.45,12580
20,2014-05-13,5.1585,5.1585,119.6295,1.55,14070
20,2014-05-14,4.4626,4.4626,116.0984,1.34,12638
20,2014-05-15,4.45,4.45,132.8647,1.34,12569
20,2014-05-16,4.4821,4.4821,118.5383,1.34,10955
20,2014-05-17,4.4851,4.4851,67.1526,1.35,9117
20,2014-05-18,5.3938,5.3938,49.9682,1.62,9197
20,2014-05-19,6.121,6.121,56.0392,1.84,12576
20,2014-05-20,6.4663,6.4663,49.3513,1.94,13717
20,2014-05-21,5.5641,5.5641,40.4956,1.67,11826
20,2014-05-22,6.6678,6.6678,55.5254,2.0,12264
20,2014-05-23,4.8901,4.8901,51.0215,1.47,10631
20,2014-05-24,4.2613,4.2613,36.9192,1.28,9370
20,2014-05-25,4.5867,4.5867,39.2596,1.38,9411
20,2014-05-26,5.8576,5.8576,52.8451,1.76,11072
20,2014-05-27,11.9926,11.9926,55.6136,3.6,10458
20,2014-05-28,7.5808,7.5808,55.6443,2.27,11746
20,2014-05-29,6.552,6.552,70.3143,1.97,10421
20,2014-05-30,8.4231,8.4231,42.4491,2.53,11361
20,2014-05-31,4.4988,4.4988,53.1494,1.35,9800
20,2014-06-01,6.4419,6.4419,56.9947,1.93,8794
20,2014-06-02,9.8415,9.8415,54.7392,2.95,12004
20,2014-06-03,6.6391,6.6391,44.1107,1.99,10692
20,2014-06-04,7.6401,7.6401,43.2669,2.29,10442
20,2014-06-05,7.9917,7.9917,53.8677,2.4,12574
20,2014-06-06,9.5683,9.5683,58.0758,2.87,12477
20,2014-06-07,9.5991,9.5991,81.2058,2.88,14380
20,2014-06-08,8.6933,8.6933,85.375,2.61,14084
20,2014-06-09,11.7771,11.7771,43.401,3.53,14006
20,2014-06-10,8.9725,8.9725,57.7132,2.69,13014
20,2014-06-11,8.3597,8.3597,55.2118,2.51,11153
20,2014-06-12,9.1358,9.1358,58.5262,2.74,13025
20,2014-06-13,12.8569,12.8569,74.067,3.86,14058
20,2014-06-14,9.2534,9.2534,56.9104,2.78,13113
20,2014-06-15,9.0834,9.0834,47.4316,2.73,13283
20,2014-06-16,9.5402,9.5402,74.0489,2.86,11736
20,2014-06-17,8.4654,8.4654,57.8987,2.54,11673
20,2014-06-18,12.9015,12.9015,67.6337,3.87,14274
20,2014-06-19,8.7909,8.7909,77.3686,2.64,14160
20,2014-06-20,13.9558,13.9558,69.8342,4.19,13770
20,2014-06-21,5.774,5.774,50.3521,1.73,9828
20,2014-06-22,6.8978,6.8978,60.2023,2.07,9356
20,2014-06-23,8.72,8.72,60.2242,2.62,11150
20,2014-06-24,7.1526,7.1526,63.7025,2.15,12990
20,2014-06-25,6.9493,6.9493,109.5094,2.08,13925
20,2014-06-26,6.5002,6.5002,73.7779,1.95,11163
20,2014-06-27,8.5148,8.5148,63.4823,2.55,10877
20,2014-06-28,5.6086,5.6086,60.6842,1.68,9377
20,2014-06-29,6.8002,6.8002,59.372,2.04,9285
20,2014-06-30,10.7118,10.7118,53.4463,3.21,10793
20,2014-07-01,6.1498,6.1498,55.0255,1.84,9705
20,2014-07-02,5.9981,5.9981,60.4994,1.8,9009
20,2014-07-03,5.9757,5.9757,56.4364,1.79,9475
20,2014-07-04,7.859,7.859,50.4518,2.36,9938
20,2014-07-05,7.1464,7.1464,48.9045,2.14,9641
20,2014-07-06,5.9977,5.9977,54.1821,1.8,9632
20,2014-07-07,6.7488,6.7488,44.6858,2.02,9340
20,2014-07-08,7.4668,7.4668,56.7917,2.24,12532
20,2014-07-09,4.995,4.995,38.748,1.5,9638
20,2014-07-10,5.2145,5.2145,68.2383,1.56,10370
20,2014-07-11,5.323,5.323,75.5416,1.6,10113
20,2014-07-12,5.0206,5.0206,67.6251,1.51,9337
20,2014-07-13,6.4844,6.4844,60.8677,1.95,8941
20,2014-07-14,10.7061,10.7061,65.5876,3.21,11460
20,2014-07-15,6.4448,6.4448,41.2083,1.93,9589
20,2014-07-16,6.6721,6.6721,55.0187,2.0,9312
20,2014-07-17,6.3329,6.3329,62.8239,1.9,10271
20,2014-07-18,8.6223,8.6223,52.0039,2.59,9403
20,2014-07-19,6.5904,6.5904,45.614,1.98,9475
20,2014-07-20,6.7378,6.7378,60.1374,2.02,8528
20,2014-07-21,7.8599,7.8599,50.5908,2.36,9846
20,2014-07-22,5.9676,5.9676,47.9854,1.79,9392
20,2014-07-23,5.5678,5.5678,57.2925,1.67,9236
20,2014-07-24,6.296,6.296,49.7899,1.89,9415
20,2014-07-25,8.6318,8.6318,56.1261,2.59,10081
20,2014-07-26,8.0611,8.0611,46.5882,2.42,10982
20,2014-07-27,8.7203,8.7203,53.9579,2.62,11415
20,2014-07-28,9.2733,9.2733,68.8973,2.78,11132
20,2014-07-29,6.9048,6.9048,40.5531,2.07,9471
20,2014-07-30,5.9545,5.9545,45.4716,1.79,9635
20,2014-07-31,5.7474,5.7474,72.9911,1.72,10388
20,2014-08-01,6.7961,6.7961,46.934,2.04,7776
20,2014-08-02,4.1912,4.1912,19.3202,1.26,5216
20,2014-08-03,7.9882,7.9882,57.2969,2.4,9662
20,2014-08-04,7.2591,7.2591,59.8332,2.18,9642
20,2014-08-05,6.8459,6.8459,61.6836,2.05,11248
20,2014-08-06,7.8541,7.8541,53.1136,2.36,10013
20,2014-08-07,6.1597,6.1597,69.9713,1.85,9519
20,2014-08-08,9.2593,9.2593,49.2708,2.78,10844
20,2014-08-09,6.2189,6.2189,41.4803,1.87,10526
20,2014-08-10,8.3265,8.3265,46.4336,2.5,10505
20,2014-08-11,10.4137,10.4137,64.2036,3.12,11600
20,2014-08-12,7.5793,7.5793,75.3792,2.27,11950
20,2014-08-13,6.4401,6.4401,54.8668,1.93,10411
20,2014-08-14,8.3473,8.3473,57.4057,2.5,10313
20,2014-08-15,8.6703,8.6703,55.7163,2.6,11247
20,2014-08-16,5.9938,5.9938,52.4132,1.8,10414
20,2014-08-17,6.7921,6.7921,62.3162,2.04,10310
20,2014-08-18,9.2272,9.2272,60.4598,2.77,12040
20,2014-08-19,6.9097,6.9097,89.2632,2.07,12516
20,2014-08-20,8.2268,8.2268,61.5591,2.47,10295
20,2014-08-21,5.564,5.564,64.9068,1.67,10342
20,2014-08-22,8.1509,8.1509,60.0024,2.45,9904
20,2014-08-23,6.0101,6.0101,34.9988,1.8,9523
20,2014-08-24,8.6681,8.6681,43.0273,2.6,9702
20,2014-08-25,8.9337,8.9337,43.0846,2.68,10558
20,2014-08-26,7.5606,7.5606,47.4547,2.27,10571
20,2014-08-27,4.7914,4.7914,53.5576,1.44,9770
20,2014-08-28,3.9332,3.9332,59.8842,1.18,9673
20,2014-08-29,3.7338,3.7338,60.1261,1.12,9396
20,2014-08-30,2.1267,2.1267,41.9196,0.64,6049
20,2014-08-31,0.5839,0.5839,18.122,0.18,2545
20,2014-09-01,3.0509,3.0509,59.6535,0.92,7796
20,2014-09-02,5.6619,5.6619,84.7723,1.7,10747
20,2014-09-03,9.9047,9.9047,62.3307,2.97,10821
20,2014-09-04,8.8388,8.8388,46.5854,2.65,10949
20,2014-09-05,7.9968,7.9968,46.6996,2.4,10026
20,2014-09-06,8.1318,8.1318,58.0089,2.44,10030
20,2014-09-07,15.5038,15.5038,77.1154,4.65,13920
20,2014-09-08,8.6239,8.6239,40.7191,2.59,10365
20,2014-09-09,7.5889,7.5889,62.3972,2.28,10869
20,2014-09-10,10.4144,10.4144,50.9688,3.12,9590
20,2014-09-11,7.6357,7.6357,45.0798,2.29,9159
20,2014-09-12,9.5232,9.5232,40.9374,2.86,8790
20,2014-09-13,8.6663,8.6663,40.0706,2.6,9017
20,2014-09-14,8.3231,8.3231,57.1035,2.5,8969
20,2014-09-15,8.6728,8.6728,43.0512,2.6,9274
20,2014-09-16,7.5035,7.5035,43.2406,2.25,9116
20,2014-09-17,7.6188,7.6188,46.2339,2.29,9240
20,2014-09-18,7.854,7.854,43.9081,2.36,9074
20,2014-09-19,8.5701,8.5701,36.1063,2.57,8743
20,2014-09-20,5.528,5.528,30.6233,1.66,9647
20,2014-09-21,8.6527,8.6527,53.4864,2.6,9516
20,2014-09-22,9.8576,9.8576,47.9928,2.96,9703
20,2014-09-23,8.2405,8.2405,38.8888,2.47,10217
20,2014-09-24,6.7114,6.7114,54.1326,2.01,10829
20,2014-09-25,8.8622,8.8622,51.3601,2.66,10550
20,2014-09-26,11.5031,11.5031,50.2468,3.45,10847
20,2014-09-27,9.245,9.245,51.0688,2.77,11656
20,2014-09-28,9.2999,9.2999,60.05,2.79,10761
20,2014-09-29,10.9422,10.9422,49.516,3.28,10941
20,2014-09-30,10.3017,10.3017,44.7688,3.09,12524
20,2014-10-01,8.4045,8.4045,34.4018,2.52,10750
20,2014-10-02,8.4777,8.4777,41.9788,2.54,10858
20,2014-10-03,8.756,8.756,46.6376,2.63,10842
20,2014-10-04,9.0499,9.0499,56.8008,2.71,10464
20,2014-10-05,8.1247,8.1247,45.6473,2.44,10680
20,2014-10-06,9.3889,9.3889,51.4723,2.82,10850
20,2014-10-07,8.5969,8.5969,44.137,2.58,10849
20,2014-10-08,7.6229,7.6229,46.7872,2.29,10765
20,2014-10-09,8.198,8.198,61.2062,2.46,10733
20,2014-10-10,8.2031,8.2031,51.9399,2.46,10852
20,2014-10-11,6.6557,6.6557,45.5774,2.0,10792
20,2014-10-12,9.662,9.662,60.4586,2.9,10750
20,2014-10-13,8.6808,8.6808,53.5871,2.6,11959
20,2014-10-14,8.5307,8.5307,37.9093,2.56,12718
20,2014-10-15,9.1289,9.1289,35.9394,2.74,12739
20,2014-10-16,9.2117,9.2117,51.2468,2.76,12729
20,2014-10-17,9.6363,9.6363,59.9064,2.89,12733
20,2014-10-18,9.4514,9.4514,64.2521,2.84,12758
20,2014-10-19,9.1452,9.1452,68.2493,2.74,12725
20,2014-10-20,10.3346,10.3346,59.9836,3.1,12775
20,2014-10-21,8.2081,8.2081,47.3264,2.46,12801
20,2014-10-22,6.9392,6.9392,53.2309,2.08,12745
20,2014-10-23,6.6301,6.6301,58.0917,1.99,12692
20,2014-10-24,6.8821,6.8821,70.2542,2.06,12558
20,2014-10-25,7.9665,7.9665,59.0054,2.39,12776
20,2014-10-26,8.6311,8.6311,53.1864,2.59,13268
20,2014-10-27,12.1509,12.1509,46.5027,3.65,11375
20,2014-10-28,6.2098,6.2098,15.2867,1.86,5435
20,2014-10-29,8.8838,8.8838,62.3224,2.67,12706
20,2014-10-30,8.3453,8.3453,81.4496,2.5,12760
20,2014-10-31,10.2577,10.2577,68.6941,3.08,12730
20,2014-11-01,8.9839,8.9839,52.5778,2.7,12236
20,2014-11-02,10.1839,10.1839,74.1685,3.06,12735
20,2014-11-03,13.0322,13.0322,58.9172,3.91,12747
20,2014-11-04,9.7834,9.7834,47.773,2.94,12678
20,2014-11-05,8.8612,8.8612,47.9043,2.66,12728
20,2014-11-06,10.0353,10.0353,41.668,3.01,12775
20,2014-11-07,10.3078,10.3078,44.755,3.09,12517
20,2014-11-08,11.0646,11.0646,58.4128,3.32,12857
20,2014-11-09,9.2556,9.2556,57.7749,2.78,12825
20,2014-11-10,5.9414,5.9414,31.5319,1.78,5292
20,2014-11-11,9.9244,9.9244,94.4611,2.98,12818
20,2014-11-12,9.4052,9.4052,76.1315,2.82,12821
20,2014-11-13,12.0701,12.0701,73.2642,3.62,12808
20,2014-11-14,10.3042,10.3042,63.1268,3.09,12821
20,2014-11-15,8.7704,8.7704,54.5294,2.63,12833
20,2014-11-16,11.7213,11.7213,95.1116,3.52,12828
20,2014-11-17,11.2363,11.2363,68.9908,3.37,12831
20,2014-11-18,9.622,9.622,68.4642,2.89,12812
20,2014-11-19,8.6755,8.6755,71.7898,2.6,12791
20,2014-11-20,10.7631,10.7631,72.9948,3.23,12845
20,2014-11-21,10.9239,10.9239,42.2655,3.28,12746
20,2014-11-22,8.926,8.926,45.012,2.68,12825
20,2014-11-23,11.0943,11.0943,43.9515,3.33,12819
20,2014-11-24,13.5494,13.5494,49.5249,4.06,12888
20,2014-11-25,11.0389,11.0389,41.2232,3.31,12759
20,2014-11-26,9.9621,9.9621,45.6738,2.99,12827
20,2014-11-27,11.2939,11.2939,39.7761,3.39,12774
20,2014-11-28,12.9345,12.9345,53.8474,3.88,12826
20,2014-11-29,6.4308,6.4308,21.8211,1.93,12826
20,2014-11-30,5.6347,5.6347,16.1304,1.69,12797
20,2014-12-01,5.6005,5.6005,44.3737,1.68,12797
20,2014-12-02,6.8276,6.8276,58.1148,2.05,12788
20,2014-12-03,10.5205,10.5205,51.0948,3.16,12801
20,2014-12-04,8.1303,8.1303,64.5905,2.44,12838
20,2014-12-05,10.3816,10.3816,47.1474,3.11,12856
20,2014-12-06,9.2754,9.2754,67.196,2.78,12850
20,2014-12-07,10.8773,10.8773,33.3909,3.26,12858
20,2014-12-08,14.7128,14.7128,38.691,4.41,12815
20,2014-12-09,11.598,11.598,55.7748,3.48,12748
20,2014-12-10,6.6254,6.6254,75.7465,1.99,12761
20,2014-12-11,10.1187,10.1187,90.3566,3.04,12785
20,2014-12-12,10.3727,10.3727,58.4043,3.11,12715
20,2014-12-13,8.9137,8.9137,56.6939,2.67,12432
20,2014-12-14,11.1365,11.1365,70.7482,3.34,12498
20,2014-12-15,10.6869,10.6869,56.5096,3.21,12855
20,2014-12-16,8.2215,8.2215,49.3464,2.47,12666
20,2014-12-17,8.5192,8.5192,84.6865,2.56,12755
20,2014-12-18,3.2312,3.2312,49.6036,0.97,5624
20,2014-12-19,8.2169,8.2169,34.3061,2.47,7170
20,2014-12-20,11.9432,11.9432,59.9297,3.58,12866
20,2014-12-21,9.5712,9.5712,64.1766,2.87,12818
20,2014-12-22,12.2525,12.2525,70.7167,3.68,12797
20,2014-12-23,9.1992,9.1992,73.3509,2.76,12447
20,2014-12-24,9.9081,9.9081,106.1913,2.97,12854
20,2014-12-25,13.1519,13.1519,101.1985,3.95,12816
20,2014-12-26,14.5954,14.5954,69.6016,4.38,12803
20,2014-12-27,12.7955,12.7955,65.6721,3.84,12767
20,2014-12-28,12.9109,12.9109,70.4307,3.87,12788
20,2014-12-29,11.7232,11.7232,56.4985,3.52,12903
20,2014-12-30,10.3287,10.3287,51.6309,3.1,12891
20,2014-12-31,7.8312,7.8312,58.1894,2.35,12861
20,2015-01-01,11.8336,11.8336,72.0113,3.55,12839
20,2015-01-02,11.9432,11.9432,72.1011,3.58,12869
20,2015-01-03,13.0598,13.0598,46.7653,3.92,12841
20,2015-01-04,13.1454,13.1454,60.9837,3.94,12866
20,2015-01-05,12.0883,12.0883,75.8152,3.63,12841
20,2015-01-06,11.6328,11.6328,79.1403,3.49,12795
20,2015-01-07,9.6217,9.6217,46.6133,2.89,12474
20,2015-01-08,10.164,10.164,39.2629,3.05,12638
20,2015-01-09,13.0648,13.0648,61.7893,3.92,12711
20,2015-01-10,12.3381,12.3381,49.8169,3.7,12749
20,2015-01-11,11.5211,11.5211,68.8624,3.46,12653
20,2015-01-12,14.0247,14.0247,66.1692,4.21,12695
20,2015-01-13,8.2428,8.2428,42.6,2.47,12528
20,2015-01-14,10.2249,10.2249,49.449,3.07,12659
20,2015-01-15,10.2676,10.2676,51.7566,3.08,12643
20,2015-01-16,12.7048,12.7048,48.7865,3.81,12650
20,2015-01-17,10.0656,10.0656,67.6193,3.02,12604
20,2015-01-18,11.7145,11.7145,97.4933,3.51,12572
20,2015-01-19,13.9465,13.9465,51.6471,4.18,12643
20,2015-01-20,10.7024,10.7024,48.6588,3.21,12663
20,2015-01-21,7.7555,7.7555,45.6007,2.33,12688
20,2015-01-22,7.7404,7.7404,61.4642,2.32,12261
20,2015-01-23,11.7556,11.7556,59.4145,3.53,12956
20,2015-01-24,10.8162,10.8162,48.3232,3.24,12756
20,2015-01-25,14.7124,14.7124,45.7393,4.41,12759
20,2015-01-26,9.8206,9.8206,36.1172,2.95,12742
20,2015-01-27,10.6025,10.6025,51.8967,3.18,13381
20,2015-01-28,9.7646,9.7646,66.3042,2.93,13126
20,2015-01-29,8.5576,8.5576,56.9671,2.57,13153
20,2015-01-30,11.362,11.362,57.3865,3.41,12809
20,2015-01-31,9.1957,9.1957,54.3538,2.76,12955
20,2015-02-01,8.8691,8.8691,47.7484,2.66,12923
20,2015-02-02,13.5553,13.5553,69.5203,4.07,12949
20,2015-02-03,10.2113,10.2113,78.6874,3.06,12922
20,2015-02-04,8.4049,8.4049,78.1666,2.52,12919
